-78.10201065822879	-57.09300577853911	-43.67435104893151	-21.445468466551254	-7.484645869080296	0.01677160702356062
-78.07822266850661	-57.06654951675535	-43.64619053596003	-21.445105421686716	-7.4761695585328605	0.02223738650892248
-78.02038408434696	-57.00871093259569	-43.588351951800384	-21.44442771084334	-7.46120297449094	0.031612386508920315
-77.96254550018729	-56.95087234843604	-43.53051336764072	-21.443749999999966	-7.44623639044902	0.04098738650891816
-77.90470691602764	-56.89303376427638	-43.47267478348107	-21.44307228915659	-7.4312698064071	0.050362386508915995
-77.84686833186797	-56.83519518011673	-43.41483619932141	-21.442394578313213	-7.416303222365179	0.05973738650891383
-77.78902974770831	-56.777356595957066	-43.35699761516175	-21.44171686746984	-7.401336638323258	0.06911238650891166
-77.73119116354864	-56.71951801179741	-43.2991590310021	-21.441039156626463	-7.386370054281339	0.0784873865089095
-77.67335257938899	-56.66167942763776	-43.24132044684244	-21.440361445783086	-7.371403470239418	0.08786238650890735
-77.61551399522932	-56.603840843478096	-43.18348186268278	-21.43968373493971	-7.356436886197498	0.09723738650890518
-77.55767541106967	-56.54600225931844	-43.125621328512544	-21.4369671958309	-7.341516310732263	0.10576730133509836
-77.41297116514407	-56.43701193058443	-43.056348847717246	-21.395135102569462	-7.327121298834315	0.10641790374473782
-77.26135767874797	-56.32657266811155	-42.98707636692195	-21.353303009308025	-7.312726286936365	0.1070685061543773
-77.10974419235187	-56.21613340563867	-42.91780388612665	-21.311470916046584	-7.298331275038415	0.10771910856401676
-76.95813070595577	-56.10569414316579	-42.84853140533134	-21.269638822785147	-7.2839362631404665	0.10836971097365623
-76.80651721955965	-55.995254880692904	-42.779258924536045	-21.22780672952371	-7.269541251242518	0.10902031338329568
-76.65490373316356	-55.884815618220024	-42.709986443740746	-21.185974636262273	-7.255146239344569	0.10967091579293517
-76.50329024676745	-55.77437635574714	-42.64071396294545	-21.144142543000836	-7.24075122744662	0.11032151820257462
-76.35167676037135	-55.66393709327426	-42.57144148215015	-21.1023104497394	-7.2263562155486705	0.11097212061221409
-76.20006327397526	-55.553497830801376	-42.502169001354844	-21.060478356477958	-7.211961203650722	0.11162272302185355
-76.04449309148697	-55.43638069247702	-42.42705283801759	-21.014664506778036	-7.200301204819286	0.11227090099634736
-75.81076789674083	-55.2544644379998	-42.30988119262066	-20.949275300537103	-7.1996234939759125	0.11291025084858672
-75.57704270199471	-55.072548183522585	-42.19270954722374	-20.883886094296162	-7.19894578313254	0.11354960070082608
-75.34331750724857	-54.890631929045355	-42.07553790182682	-20.818496888055222	-7.198268072289166	0.11418895055306541
-75.10959231250244	-54.70871567456814	-41.9583662564299	-20.753107681814285	-7.197590361445794	0.11482830040530477
-74.87586711775631	-54.52679942009091	-41.841194611032975	-20.687718475573345	-7.196912650602422	0.11546765025754413
-74.64214192301019	-54.34488316561369	-41.72402296563606	-20.622329269332404	-7.196234939759049	0.11610700010978348
-74.40841672826406	-54.162966911136465	-41.606851320239144	-20.556940063091467	-7.195557228915675	0.11674634996202282
-74.17469153351794	-53.981050656659235	-41.48967967484222	-20.49155085685053	-7.194879518072303	0.11738569981426218
-73.9409663387718	-53.79913440218202	-41.3725080294453	-20.42616165060959	-7.1942018072289295	0.11802504966650153
-73.70724114402567	-53.6172181477048	-41.25533638404838	-20.36077244436865	-7.193524096385557	0.11866439951874089
-73.4056611608367	-53.39114490435951	-41.06820571955647	-20.272207876049055	-7.182697095435699	0.11937318478791363
-73.0547937621101	-53.13838489451882	-40.84346863468563	-20.173531310522915	-7.168022130013845	0.1201062189654394
-72.7039263633835	-52.88562488467813	-40.61873154981479	-20.074854744996774	-7.153347164591992	0.12083925314296515
-72.35305896465691	-52.63286487483742	-40.393994464943944	-19.97617817947063	-7.138672199170137	0.12157228732049091
-72.00219156593032	-52.38010486499674	-40.169257380073105	-19.87750161394449	-7.123997233748282	0.12230532149801668
-71.65132416720373	-52.127344855156046	-39.94452029520227	-19.778825048418348	-7.109322268326428	0.12303835567554246
-71.30045676847712	-51.874584845315354	-39.71978321033143	-19.680148482892204	-7.094647302904574	0.12377138985306821
-70.94958936975053	-51.62182483547466	-39.49504612546059	-19.58147191736606	-7.079972337482721	0.12450442403059397
-70.59872197102393	-51.36906482563397	-39.27030904058975	-19.48279535183992	-7.065297372060866	0.12523745820811974
-70.24785457229734	-51.11630481579328	-39.04557195571891	-19.383783783783812	-7.049526003366715	0.12596579265564659
-69.81209098164277	-50.7583784023396	-38.76398812161979	-19.262042534337645	-7.008500930273775	0.12661692660320187
-69.36719872306332	-50.394316872062106	-38.480728658806214	-19.14030128489148	-6.967475857180837	0.12726806055075718
-68.92230646448391	-50.03025534178461	-38.197469195992646	-19.018560035445315	-6.926450784087897	0.1279191944983125
-68.47741420590448	-49.66619381150711	-37.91420973317907	-18.896818785999145	-6.885425710994959	0.1285703284458678
-68.03252194732505	-49.30213228122961	-37.6309502703655	-18.77507753655298	-6.8444006379020195	0.12922146239342308
-67.58762968874561	-48.938070750952114	-37.34769080755193	-18.653336287106814	-6.80337556480908	0.12987259634097842
-67.14273743016618	-48.57400922067461	-37.06443134473835	-18.531595037660647	-6.762350491716141	0.1305237302885337
-66.69784517158675	-48.209947690397115	-36.781171881924784	-18.40985378821448	-6.721325418623202	0.131174864236089
-66.2529529130073	-47.84588616011962	-36.49791241911121	-18.288112538768313	-6.680300345530263	0.13182599818364432
-65.80806065442788	-47.48182462984212	-36.214652956297634	-18.16637128932215	-6.639275272437324	0.1324771321311996
-65.23518947750418	-47.04647273945358	-35.8540793256477	-17.991325818871754	-6.588170813343753	0.13311744961356872
-64.63678963388945	-46.60083191423933	-35.48477963546992	-17.812767144690625	-6.536684145933286	0.13375752770588603
-64.03838979027473	-46.155191089025095	-35.11547994529214	-17.6342084705095	-6.48519747852282	0.13439760579820337
-63.439989946660006	-45.70955026381084	-34.746180255114346	-17.45564979632837	-6.433710811112354	0.13503768389052068
-62.84159010304529	-45.2639094385966	-34.37688056493656	-17.27709112214724	-6.3822241437018885	0.135677761982838
-62.24319025943058	-44.81826861338236	-34.00758087475877	-17.09853244796611	-6.330737476291422	0.1363178400751553
-61.64479041581585	-44.37262778816812	-33.63828118458099	-16.91997377378498	-6.279250808880956	0.13695791816747263
-61.04639057220112	-43.92698696295387	-33.26898149440321	-16.741415099603852	-6.227764141470491	0.13759799625978994
-60.447990728586404	-43.48134613773962	-32.899681804225416	-16.562856425422723	-6.176277474060024	0.13823807435210728
-59.849590884971676	-43.03570531252538	-32.53038211404763	-16.384297751241597	-6.124790806649559	0.13887815244442459
-59.22989616585265	-42.55906891109865	-32.146392638036396	-16.184792893187588	-6.064828178092268	0.14005664862359274
-58.510341319674545	-41.96748027353949	-31.714660823838333	-15.928774179983213	-5.984387151014117	0.1424521098549438
-57.79078647349644	-41.37589163598034	-31.28292900964028	-15.67275546677884	-5.903946123935965	0.14484757108629487
-57.07123162731833	-40.784302998421175	-30.85119719544222	-15.416736753574465	-5.8235050968578115	0.14724303231764593
-56.35167678114023	-40.19271436086201	-30.41946538124417	-15.160718040370092	-5.74306406977966	0.14963849354899697
-55.63212193496213	-39.60112572330286	-29.987733567046114	-14.90469932716572	-5.662623042701509	0.15203395478034804
-54.912567088784016	-39.009537085743695	-29.556001752848054	-14.648680613961343	-5.582182015623356	0.1544294160116991
-54.19301224260591	-38.41794844818454	-29.12426993865	-14.39266190075697	-5.501740988545205	0.15682487724305016
-53.473457396427804	-37.82635981062538	-28.69253812445194	-14.136643187552595	-5.421299961467052	0.1592203384744012
-52.66359870514539	-37.17423079032466	-28.15401381806191	-13.81721152001757	-5.2752485824636395	0.16016792285572107
-51.813386096783745	-36.499181429276035	-27.57899736798791	-13.47959745704659	-5.112404470375546	0.1607717181403681
-50.96317348842208	-35.82413206822741	-27.003980917913903	-13.141983394075607	-4.949560358287451	0.1613755134250151
-50.11296088006044	-35.149082707178785	-26.428964467839897	-12.804369331104624	-4.78671624619936	0.16197930870966215
-49.26274827169878	-34.474033346130156	-25.853948017765894	-12.46675526813364	-4.623872134111266	0.16258310399430917
-48.41253566333714	-33.798983985081534	-25.27893156769189	-12.12914120516266	-4.461028022023172	0.1631868992789562
-47.56232305497549	-33.12393462403291	-24.70391511761789	-11.79152714219168	-4.29818390993508	0.1637906945636032
-46.71211044661383	-32.448885262984284	-24.12889866754388	-11.453913079220696	-4.135339797846985	0.16439448984825022
-45.861897838252176	-31.773835901935662	-23.553882217469877	-11.116299016249714	-3.9724956857588927	0.16499828513289727
-45.011685229890524	-31.098786540887033	-22.97886576739587	-10.77868495327873	-3.809651573670798	0.1656020804175443
-44.16147262152887	-30.42373717983841	-22.403849317321868	-10.441070890307751	-3.6468074615827053	0.16620587570219134
-43.16433324091967	-29.60308997413444	-21.703757118670115	-10.001450590696555	-3.439406844807967	0.16691802371613068
-42.13958968671954	-28.761051237836895	-20.988120671078935	-9.552433546640438	-3.2286799298914515	0.16763722706011913
-41.114846132519396	-27.919012501539346	-20.27248422348774	-9.103416502584315	-3.0179530149749327	0.16835643040410755
-40.09010257831927	-27.076973765241796	-19.556847775896557	-8.654399458528198	-2.8072261000584167	0.169075633748096
-39.06535902411914	-26.234935028944257	-18.841211328305373	-8.205382414472083	-2.5964991851419015	0.16979483709208443
-38.04061546991901	-25.392896292646718	-18.125574880714193	-7.756365370415967	-2.385772270225386	0.17051404043607288
-37.01587191571888	-24.55085755634917	-17.409938433123013	-7.30734832635985	-2.17504535530887	0.17123324378006133
-35.99112836151874	-23.708818820051615	-16.694301985531816	-6.858331282303727	-1.964318440392351	0.17195244712404978
-34.96638480731861	-22.866780083754076	-15.978665537940635	-6.40931423824761	-1.7535915254758356	0.1726716504680382
-33.9284656699081	-22.01021503816124	-15.254619825360507	-5.963357008262076	-1.5511988906101324	0.17337694513608728
-32.83043692843622	-21.097652282422544	-14.500908009631337	-5.527015509494136	-1.3736476041010885	0.17404162307862703
-31.732408186964342	-20.185089526683846	-13.74719619390217	-5.090674010726197	-1.196096317592045	0.1747063010211668
-30.634379445492446	-19.272526770945134	-12.993484378172987	-4.654332511958249	-1.0185450310829982	0.1753709789637066
-29.53635070402057	-18.35996401520644	-12.239772562443818	-4.217991013190309	-0.8409937445739544	0.1760356569062464
-28.43832196254869	-17.447401259467746	-11.486060746714648	-3.7816495144223694	-0.6634424580649105	0.17670033484878617
-27.340293221076813	-16.53483850372905	-10.73234893098548	-3.3453080156544304	-0.4858911715558668	0.17736501279132597
-26.242264479604934	-15.622275747990352	-9.97863711525631	-2.9089665168864904	-0.3083398850468231	0.17802969073386576
-25.144235738133037	-14.70971299225164	-9.224925299527127	-2.472625018118543	-0.1307885985377763	0.17869436867640554
-24.046206996661162	-13.797150236512945	-8.471213483797959	-2.0362835193506035	0.04676268797126745	0.17935904661894533
-22.94817825518928	-12.884587480774247	-7.717501668068789	-1.5999420205826638	0.22431397448031118	0.1800237245614851
-22.143372478258176	-12.249797445147557	-7.208805096520516	-1.3127869869692141	0.2417717419968227	0.180714155880798
-21.361376678695986	-11.629673546631977	-6.710009755520725	-1.0295275241556354	0.25584794935171823	0.18140515517208103
-20.579380879133787	-11.009549648116387	-6.211214414520926	-0.7462680613420514	0.26992415670661407	0.18209615446336402
-19.797385079571598	-10.389425749600807	-5.712419073521135	-0.46300859852847237	0.2840003640615096	0.18278715375464702
-19.015389280009412	-9.769301851085228	-5.213623732521344	-0.17974913571489348	0.2980765714164051	0.18347815304593007
-18.233393480447226	-9.14917795256965	-4.7148283915215545	0.10351032709868568	0.31215277877130065	0.18416915233721304
-17.451397680885037	-8.52905405405407	-4.216033050521763	0.3867697899122645	0.3262289861261962	0.18486015162849606
-16.669401881322834	-7.90893015553848	-3.717237709521964	0.6700292527258485	0.340305193481092	0.18555115091977908
-15.887406081760648	-7.2888062570229	-3.2184423685221732	0.9532887155394277	0.35438140083598757	0.18624215021106208
-15.105410282198461	-6.668682358507321	-2.7196470275223823	1.2365481783530066	0.3684576081908831	0.1869331495023451
-14.657098962258711	-6.339645279081906	-2.4653820520993133	1.2923758684529463	0.37036495836848443	0.1875770325638084
-14.260397704214771	-6.048617631716233	-2.2403755324389176	1.3234283323134304	0.370964489170466	0.18821564470467955
-13.863696446170824	-5.757589984350556	-2.0153690127785184	1.3544807961739145	0.3715640199724476	0.18885425684555074
-13.466995188126884	-5.466562336984884	-1.7903624931181228	1.3855332600343986	0.3721635507744291	0.18949286898642193
-13.070293930082945	-5.175534689619211	-1.5653559734577274	1.4165857238948825	0.37276308157641064	0.19013148112729314
-12.673592672039003	-4.884507042253539	-1.3403494537973317	1.4476381877553663	0.3733626123783922	0.1907700932681643
-12.276891413995065	-4.593479394887867	-1.1153429341369363	1.4786906516158504	0.37396214318037374	0.1914087054090355
-11.880190155951118	-4.302451747522189	-0.8903364144765367	1.509743115476335	0.3745616739823554	0.19204731754990673
-11.483488897907177	-4.011424100156517	-0.6653298948161412	1.540795579336819	0.3751612047843369	0.19268592969077789
-11.086787639863237	-3.720396452790844	-0.4403233751557456	1.5718480431973028	0.37576073558631845	0.19332454183164907
-10.784592084627482	-3.504524351248312	-0.28513127151990303	1.5838144780838836	0.3891742500452255	0.19401333978221225
-10.545843968141735	-3.3358227770261983	-0.17245142646333592	1.584464547240177	0.41022413171839534	0.19473254312619995
-10.307095851655983	-3.1671212028040814	-0.059771581406766694	1.5851146163964702	0.43127401339156557	0.19545174647018768
-10.068347735170235	-2.9984196285819675	0.05290826364980042	1.5857646855527636	0.4523238950647354	0.19617094981417538
-9.829599618684489	-2.8297180543598537	0.16558810870636753	1.5864147547090568	0.47337377673790526	0.19689015315816308
-9.590851502198742	-2.6610164801377394	0.27826795376293467	1.58706482386535	0.4944236584110751	0.19760935650215078
-9.352103385712994	-2.4923149059156255	0.39094779881950176	1.5877148930216431	0.515473540084245	0.1983285598461385
-9.113355269227243	-2.3236133316935086	0.503627643876071	1.5883649621779363	0.5365234217574152	0.19904776319012624
-8.874607152741495	-2.1549117574713947	0.6163074889326381	1.5890150313342295	0.5575733034305851	0.19976696653411394
-8.635859036255749	-1.986210183249281	0.7289873339892052	1.589665100490523	0.578623185103755	0.20048616987810164
-8.446166772903762	-1.8758806488991704	0.7859749739312114	1.5902673971921948	0.5965867639578107	0.2011419399868014
-8.260763748044285	-1.7696639629200275	0.8394160583941933	1.5908668759063567	0.6143620962679104	0.20179358502850758
-8.075360723184804	-1.663447276940883	0.8928571428571761	1.5914663546205188	0.6321374285780105	0.2024452300702138
-7.8899576983253255	-1.5572305909617403	0.9462982273201579	1.592065833334681	0.6499127608881102	0.20309687511191998
-7.704554673465848	-1.4510139049825979	0.9997393117831399	1.592665312048843	0.6676880931982099	0.20374852015362616
-7.519151648606369	-1.3447972190034552	1.0531803962461217	1.5932647907630053	0.6854634255083096	0.20440016519533233
-7.333748623746892	-1.2385805330243125	1.1066214807091037	1.5938642694771674	0.7032387578184094	0.2050518102370385
-7.148345598887411	-1.132363847045168	1.1600625651720866	1.5944637481913295	0.7210140901285094	0.2057034552787447
-6.962942574027933	-1.0261471610660253	1.2135036496350684	1.5950632269054916	0.7387894224386091	0.2063551003204509
-6.777539549168456	-0.9199304750868827	1.2669447340980502	1.5956627056196535	0.7565647547487089	0.20700674536215705
-6.64064533622559	-0.8562008615236024	1.3035514187602006	1.603655572046442	0.7802927444968798	0.2076397466261548
-6.530206073752703	-0.8143687682621625	1.3316645581059454	1.6153389550770727	0.8070200500808805	0.20826324060205859
-6.419766811279816	-0.7725366750007219	1.3597776974516909	1.6270223381077038	0.8337473556648818	0.2088867345779624
-6.3093275488069285	-0.730704581739282	1.3878908367974354	1.6387057211383347	0.8604746612488825	0.20951022855386614
-6.198888286334043	-0.6888724884778421	1.4160039761431802	1.6503891041689653	0.8872019668328832	0.21013372252976995
-6.088449023861157	-0.6470403952164021	1.444117115488925	1.6620724871995962	0.9139292724168839	0.21075721650567375
-5.978009761388272	-0.6052083019549621	1.4722302548346695	1.6737558702302269	0.9406565780008848	0.21138071048157753
-5.8675704989153825	-0.5633762086935215	1.5003433941804147	1.685439253260858	0.967383883584886	0.2120042044574813
-5.757131236442497	-0.5215441154320816	1.5284565335261593	1.6971226362914886	0.9941111891688867	0.21262769843338508
-5.646691973969611	-0.4797120221706417	1.556569672871904	1.7088060193221195	1.0208384947528875	0.2132511924092889
-5.5518337808631655	-0.42346758349701696	1.5631777108434188	1.7341289635968626	1.0377821632233841	0.21398604902369675
-5.461680529176741	-0.3631434184675469	1.5638554216867924	1.763180230538524	1.0520136250010892	0.21475215693359748
-5.371527277490316	-0.30281925343807564	1.5645331325301661	1.792231497480186	1.0662450867787943	0.2155182648434982
-5.281374025803893	-0.24249508840860562	1.5652108433735399	1.8212827644218472	1.0804765485564993	0.21628437275339896
-5.191220774117468	-0.18217092337913554	1.5658885542169134	1.8503340313635086	1.0947080103342044	0.21705048066329968
-5.101067522431045	-0.12184675834966546	1.5665662650602872	1.87938529830517	1.1089394721119095	0.2178165885732004
-5.010914270744621	-0.061522593320195385	1.5672439759036607	1.9084365652468314	1.1231709338896145	0.21858269648310114
-4.920761019058196	-0.0011984282907242655	1.5679216867470345	1.9374878321884934	1.1374023956673198	0.2193488043930019
-4.830607767371771	0.059125736738745834	1.5685993975904082	1.9665390991301548	1.1516338574450249	0.22011491230290262
-4.747465384392534	0.08740985315844027	1.5702163868432997	1.9933189493782186	1.1738163829361554	0.2208649903881971
-4.667638027924193	0.10127726127382874	1.5722495782587143	2.019096534087168	1.1995418390612638	0.22160786573574157
-4.5878106714558555	0.11514466938921675	1.574282769674129	2.044874118796116	1.225267295186371	0.22235074108328604
-4.507983314987515	0.12901207750460522	1.5763159610895436	2.070651703505065	1.2509927513114794	0.22309361643083048
-4.428155958519177	0.1428794856199932	1.5783491525049587	2.0964292882140136	1.2767182074365866	0.223836491778375
-4.348328602050836	0.15674689373538167	1.5803823439203732	2.122206872922963	1.3024436635616947	0.22457936712591947
-4.268501245582496	0.17061430185077014	1.5824155353357878	2.147984457631912	1.328169119686803	0.22532224247346397
-4.188673889114158	0.18448170996615812	1.5844487267512024	2.17376204234086	1.35389457581191	0.22606511782100844
-4.108846532645818	0.1983491180815466	1.5864819181666174	2.1995396270498095	1.3796200319370184	0.2268079931685529
-4.0290191761774805	0.2122165261969346	1.588515109582032	2.2253172117587576	1.405345488062126	0.22755086851609738
-3.9568612425018843	0.22063253012052803	1.5941986497111051	2.2451210020539887	1.4346144165368016	0.22997200021064212
-3.8960137938323802	0.22131024096390195	1.6049944645494054	2.256558556546841	1.468888695306748	0.23477542443384825
-3.8351663451628784	0.22198795180727585	1.6157902793877053	2.2679961110396936	1.5031629740766932	0.2395788486570542
-3.7743188964933743	0.22266566265064974	1.6265860942260058	2.279433665532546	1.5374372528466393	0.24438227288026032
-3.7134714478238715	0.22334337349402367	1.6373819090643058	2.290871220025398	1.5717115316165846	0.24918569710346627
-3.6526239991543683	0.2240210843373976	1.6481777239026063	2.302308774518251	1.605985810386531	0.2539891213266724
-3.5917765504848633	0.22469879518077152	1.6589735387409066	2.3137463290111033	1.6402600891564774	0.2587925455498785
-3.530929101815361	0.22537650602414538	1.6697693535792066	2.3251838835039558	1.6745343679264224	0.26359596977308447
