-131.8	3.454588168476394e14
-131.7	3.454649404144454e14
-131.6	3.454747917527709e14
-131.5	3.4548053853012825e14
-131.4	3.454910472944301e14
-131.3	3.455007387668501e14
-131.2	3.4550675889359856e14
-131.1	3.455163279476396e14
-131.0	3.455222024097439e14
-130.9	3.4553374178229225e14
-130.8	3.455435796339936e14
-130.7	3.4554962386904706e14
-130.6	3.455592216575791e14
-130.5	3.4556490639294325e14
-130.4	3.455754925064242e14
-130.3	3.455851892956861e14
-130.2	3.4559128759036506e14
-130.1	3.456010853049299e14
-130.0	3.456071302635783e14
-129.9	3.456186225410385e14
-129.8	3.45628362128881e14
-129.7	3.456344913613544e14
-129.6	3.4564405299737525e14
-129.5	3.456498187776781e14
-129.4	3.4566000186489056e14
-129.3	3.456695039280254e14
-129.2	3.456755303533935e14
-129.1	3.456853014326023e14
-129.0	3.4569133171741575e14
-128.9	3.4570299281932e14
-128.8	3.457127163836403e14
-128.7	3.457189109477124e14
-128.6	3.4572864963283025e14
-128.5	3.457345439751801e14
-128.4	3.457450722235064e14
-128.3	3.457546636943665e14
-128.2	3.4576078216398125e14
-128.1	3.457706478239591e14
-128.0	3.4577657271105025e14
-127.9	3.457882320401685e14
-127.8	3.45798143237347e14
-127.7	3.458044788967815e14
-127.6	3.4581422939488275e14
-127.5	3.4582022745123844e14
-127.4	3.4583074844772675e14
-127.3	3.458407014766805e14
-127.2	3.4584671764865344e14
-127.1	3.45856610144595e14
-127.0	3.458625106385194e14
-126.9	3.4587380184217125e14
-126.8	3.4588390612662656e14
-126.7	3.4588999845324775e14
-126.6	3.4589997307267625e14
-126.5	3.459057665306604e14
-126.4	3.45916386697817e14
-126.3	3.459262891384616e14
-126.2	3.459326428678376e14
-126.1	3.4594266110908e14
-126.0	3.4594867340508144e14
-125.9	3.459605243920243e14
-125.8	3.459703993998499e14
-125.7	3.459768114033104e14
-125.6	3.459868788229567e14
-125.5	3.4599280329954225e14
-125.4	3.460034060297504e14
-125.3	3.4601356513032425e14
-125.2	3.460198709460621e14
-125.1	3.4603003267030706e14
-125.0	3.460360369222382e14
-124.9	3.460477623934106e14
-124.8	3.460581013333505e14
-124.7	3.46064353316057e14
-124.6	3.460744134897903e14
-124.5	3.460804433710847e14
-124.4	3.460913105814106e14
-124.3	3.461016117294615e14
-124.2	3.461079441642318e14
-124.1	3.461183924948439e14
-124.0	3.4612455231236694e14
-123.9	3.461364847034087e14
-123.8	3.4614654557366644e14
-123.7	3.4615284527605575e14
-123.6	3.461630215258126e14
-123.5	3.4616900386280606e14
-123.4	3.4617973300774456e14
-123.3	3.46189714359775e14
-123.2	3.46196255322937e14
-123.1	3.4620630839021456e14
-123.0	3.462123813942032e14
-122.9	3.4622456293389006e14
-122.8	3.462347148512802e14
-122.7	3.4624118598609206e14
-122.6	3.4625094277343875e14
-122.5	3.4625682890351644e14
-122.4	3.462674773749052e14
-122.3	3.462777587052471e14
-122.2	3.4628422042286844e14
-122.1	3.462947745177391e14
-122.0	3.463010178798275e14
-121.9	3.463134236531206e14
-121.8	3.46323770046624e14
-121.7	3.4633004740010825e14
-121.6	3.4634027981488106e14
-121.5	3.463465134979699e14
-121.4	3.463575076495055e14
-121.3	3.4636784101310025e14
-121.2	3.463743874291696e14
-121.1	3.463848360794155e14
-121.0	3.4639112190622956e14
-120.9	3.4640368395223075e14
-120.8	3.4641411672762575e14
-120.7	3.464208817351464e14
-120.6	3.464311851846047e14
-120.5	3.4643714509362575e14
-120.4	3.46448155402705e14
-120.3	3.4645870931993244e14
-120.2	3.46465239615849e14
-120.1	3.464757723944316e14
-120.0	3.464823656080744e14
-119.9	3.464949665901899e14
-119.8	3.465056896177378e14
-119.7	3.465122683366465e14
-119.6	3.4652296156764556e14
-119.5	3.465290910712459e14
-119.4	3.465403785573124e14
-119.3	3.4655046942557756e14
-119.2	3.465569439211421e14
-119.1	3.4656762495073806e14
-119.0	3.4657410332090575e14
-118.9	3.465870414843484e14
-118.8	3.4659791041711494e14
-118.7	3.4660461550512656e14
-118.6	3.466152178719245e14
-118.5	3.466215564524183e14
-118.4	3.46632694556197e14
-118.3	3.4664343585308375e14
-118.2	3.466500215338619e14
-118.1	3.466606101058259e14
-118.0	3.466671812407318e14
-117.9	3.466803881521806e14
-117.8	3.46691126955255e14
-117.7	3.46697883388104e14
-117.6	3.467088093341516e14
-117.5	3.4671508476982156e14
-117.4	3.467267727978025e14
-117.3	3.467373880151821e14
-117.2	3.467443129219809e14
-117.1	3.4675558518869356e14
-117.0	3.467618726759036e14
-116.9	3.46775257961055e14
-116.8	3.467859587689386e14
-116.7	3.4679278485263075e14
-116.6	3.468035011218509e14
-116.5	3.4680983447274806e14
-116.4	3.468215388354448e14
-116.3	3.468325239465514e14
-116.2	3.468392576436999e14
-116.1	3.4685008183930425e14
-116.0	3.468565732594822e14
-115.9	3.4687082179604275e14
-115.8	3.468819483524256e14
-115.7	3.468886349231979e14
-115.6	3.4689967760491506e14
-115.5	3.4690596461983525e14
-115.4	3.469176845261923e14
-115.3	3.469284576892694e14
-115.2	3.4693509553204025e14
-115.1	3.469459388350331e14
-115.0	3.469524959329497e14
-114.9	3.4696656863819975e14
-114.8	3.469776226036505e14
-114.7	3.469844156624311e14
-114.6	3.469953892670757e14
-114.5	3.4700169792629675e14
-114.4	3.470133056888964e14
-114.3	3.470245038323878e14
-114.2	3.4703133901278244e14
-114.1	3.470427845919151e14
-114.0	3.470493614339371e14
-113.9	3.4706346044552644e14
-113.8	3.47074796207325e14
-113.7	3.470817361588956e14
-113.6	3.4709271027521356e14
-113.5	3.4709931653756094e14
-113.4	3.471107168575578e14
-113.3	3.471216100971429e14
-113.2	3.471285281669356e14
-113.1	3.4713996968385394e14
-113.0	3.471468779707965e14
-112.9	3.4716139341744894e14
-112.8	3.4717260274913225e14
-112.7	3.47179552273568e14
-112.6	3.471907948253404e14
-112.5	3.4719732999581325e14
-112.4	3.472093432579575e14
-112.3	3.472204866157734e14
-112.2	3.472276040145903e14
-112.1	3.4723905168528306e14
-112.0	3.4724591748020206e14
-111.9	3.472610942888116e14
-111.8	3.472725287347595e14
-111.7	3.4727969857471744e14
-111.6	3.472908403063768e14
-111.5	3.4729744141306906e14
-111.4	3.4730986956984444e14
-111.3	3.473213283638831e14
-111.2	3.473283076964199e14
-111.1	3.473397603512545e14
-111.0	3.473467430920583e14
-110.9	3.4736353662523294e14
-110.8	3.473752182801915e14
-110.7	3.473824249653873e14
-110.6	3.4739403582079075e14
-110.5	3.474007871715794e14
-110.4	3.4741321051108725e14
-110.3	3.474247250699023e14
-110.2	3.474321857646563e14
-110.1	3.4744406819819356e14
-110.0	3.4745116632888094e14
-109.9	3.47468024196449e14
-109.8	3.4747972437540806e14
-109.7	3.474871999785471e14
-109.6	3.4749899791116375e14
-109.5	3.4750556581687806e14
-109.4	3.475183412015405e14
-109.3	3.4753013480870175e14
-109.2	3.475373492435416e14
-109.1	3.47549298637869e14
-109.0	3.47556442168006e14
-108.9	3.4757228284139794e14
-108.8	3.4758430903819144e14
-108.7	3.4759193395361525e14
-108.6	3.4760385889863175e14
-108.5	3.4761067034303775e14
-108.4	3.4762332895355844e14
-108.3	3.476351937743214e14
-108.2	3.47642755910283e14
-108.1	3.4765480479239575e14
-108.0	3.476619732125606e14
-107.9	3.476779719780285e14
-107.8	3.47690101130883e14
-107.7	3.476974974494873e14
-107.6	3.47709465685026e14
-107.5	3.477163431160106e14
-107.4	3.4772925702890725e14
-107.3	3.477414467700055e14
-107.2	3.477491045377888e14
-107.1	3.477614012499559e14
-107.0	3.4776862245554944e14
-106.9	3.477846582877786e14
-106.8	3.4779708319604106e14
-106.7	3.47804682109631e14
-106.6	3.4781695982511844e14
-106.5	3.4782387814904244e14
-106.4	3.478370642886522e14
-106.3	3.478492270760728e14
-106.2	3.478571787609419e14
-106.1	3.4786934232866425e14
-106.0	3.478767260776869e14
-105.9	3.4789320689042856e14
-105.8	3.479056949291027e14
-105.7	3.479132847375775e14
-105.6	3.4792585469681975e14
-105.5	3.479330312985214e14
-105.4	3.479464310672302e14
-105.3	3.4795864801159156e14
-105.2	3.479664103168604e14
-105.1	3.4797860218350956e14
-105.0	3.479858895996641e14
-104.9	3.480018911289929e14
-104.8	3.480143167493378e14
-104.7	3.480222223611648e14
-104.6	3.48034886638842e14
-104.5	3.480424629093965e14
-104.4	3.480556797671624e14
-104.3	3.4806779751502275e14
-104.2	3.480755094244924e14
-104.1	3.480883806324061e14
-104.0	3.480960770516157e14
-103.9	3.4811303602663675e14
-103.8	3.481258001707306e14
-103.7	3.481337438451995e14
-103.6	3.4814631796459625e14
-103.5	3.4815370209409844e14
-103.4	3.4816735567049975e14
-103.3	3.4818033302236475e14
-103.2	3.481881711121334e14
-103.1	3.482014394495774e14
-103.0	3.482094509917309e14
-102.9	3.482268811708205e14
-102.8	3.4823998491363294e14
-102.7	3.482479452233956e14
-102.6	3.482607921103089e14
-102.5	3.482682435582469e14
-102.4	3.482823990159894e14
-102.3	3.4829568356380925e14
-102.2	3.483040239970797e14
-102.1	3.483173861361075e14
-102.0	3.4832548679572025e14
-101.9	3.483457367906426e14
-101.8	3.483590532916775e14
-101.7	3.483675589962096e14
-101.6	3.483810109349185e14
-101.5	3.4838890653605606e14
-101.4	3.484038299435522e14
-101.3	3.4841719332273956e14
-101.2	3.484256965574936e14
-101.1	3.484395961558115e14
-101.0	3.4844778228762725e14
-100.9	3.484698834377805e14
-100.8	3.484839899370974e14
-100.7	3.4849277991603156e14
-100.6	3.485067431205685e14
-100.5	3.485147494083845e14
-100.4	3.485301986383245e14
-100.3	3.4854452110678344e14
-100.2	3.485538339175144e14
-100.1	3.4856903205206194e14
-100.0	3.4857810748884075e14
-99.9	3.486072151082644e14
-99.8	3.486222013431774e14
-99.7	3.486315716611957e14
-99.6	3.486460202801985e14
-99.5	3.486543869000634e14
-99.4	3.4867006835671956e14
-99.3	3.4868446031049356e14
-99.2	3.486937700743246e14
-99.1	3.487082210897835e14
-99.0	3.48716878804322e14
-98.9	3.487425624003031e14
-98.8	3.487568021393423e14
-98.7	3.48765764259904e14
-98.6	3.487798094810548e14
-98.5	3.48787859117756e14
-98.4	3.488033068151371e14
-98.3	3.4881723526653025e14
-98.2	3.488259981023225e14
-98.1	3.4884022126355825e14
-98.0	3.488486905680005e14
-97.9	3.488720612459795e14
-97.8	3.4888675838991806e14
-97.7	3.4889543053153075e14
-97.6	3.489097746384814e14
-97.5	3.489178370660461e14
-97.4	3.489330639791399e14
-97.3	3.489468782822311e14
-97.2	3.48955897326104e14
-97.1	3.489701335006089e14
-97.0	3.489786693789195e14
-96.9	3.489999687195875e14
-96.8	3.490143986591731e14
-96.7	3.49023554336564e14
-96.6	3.4903738024238056e14
-96.5	3.490453839636059e14
-96.4	3.490604903208351e14
-96.3	3.4907464354066425e14
-96.2	3.4908353730961944e14
-96.1	3.490978283224169e14
-96.0	3.491061645567551e14
-95.9	3.491279687507668e14
-95.8	3.49142268271715e14
-95.7	3.491513461739238e14
-95.6	3.4916542017703825e14
-95.5	3.4917359037883225e14
-95.4	3.4918876082000656e14
-95.3	3.492029013497431e14
-95.2	3.492119870766432e14
-95.1	3.492263837356087e14
-95.0	3.492349010614236e14
-94.9	3.492571136142986e14
-94.8	3.49271519746258e14
-94.7	3.49280356406386e14
-94.6	3.492946079646007e14
-94.5	3.493027267294898e14
-94.4	3.493184898411709e14
-94.3	3.4933264349274525e14
-94.2	3.4934177090967325e14
-94.1	3.493563720777129e14
-94.0	3.493650290052912e14
-93.9	3.4938787807523106e14
-93.8	3.494025948852086e14
-93.7	3.4941185906496656e14
-93.6	3.494265910772975e14
-93.5	3.494348791732304e14
-93.4	3.49450313459551e14
-93.3	3.494646914548741e14
-93.2	3.4947376123938456e14
-93.1	3.494884463845544e14
-93.0	3.494972540923659e14
-92.9	3.49519463808476e14
-92.8	3.49534245878263e14
-92.7	3.4954335133565775e14
-92.6	3.495574819853446e14
-92.5	3.4956568074948756e14
-92.4	3.495811403698911e14
-92.3	3.495952642189935e14
-92.2	3.4960452254975506e14
-92.1	3.496193043012871e14
-92.0	3.4962789089472975e14
-91.9	3.496499901625714e14
-91.8	3.49664432737735e14
-91.7	3.4967354445540444e14
-91.6	3.496878809206565e14
-91.5	3.496963070015124e14
-91.4	3.497120836808005e14
-91.3	3.4972641262792e14
-91.2	3.49735160631347e14
-91.1	3.49749885622181e14
-91.0	3.497584842846368e14
-90.9	3.4978007613563044e14
-90.8	3.497946228456555e14
-90.7	3.4980414807383556e14
-90.6	3.4981892065269e14
-90.5	3.49827005509099e14
-90.4	3.498422601680631e14
-90.3	3.4985688682825256e14
-90.2	3.4986615302968725e14
-90.1	3.498809690214704e14
-90.0	3.4988990277656575e14
-89.9	3.499124753486627e14
-89.8	3.4992756463697406e14
-89.7	3.499369146584359e14
-89.6	3.499516041696329e14
-89.5	3.4996014070659094e14
-89.4	3.499756215009951e14
-89.3	3.499902076339024e14
-89.2	3.499993884718806e14
-89.1	3.500144256284069e14
-89.0	3.500233808604921e14
-88.9	3.5004463293705525e14
-88.8	3.500597648209296e14
-88.7	3.5006890743133094e14
-88.6	3.500840223259798e14
-88.5	3.500924686865635e14
-88.4	3.5010858181107125e14
-88.3	3.501233005032206e14
-88.2	3.501328444961235e14
-88.1	3.501480386446359e14
-88.0	3.501571603237289e14
-87.9	3.501789428343517e14
-87.8	3.501948673159901e14
-87.7	3.5020467644360994e14
-87.6	3.5022001884461744e14
-87.5	3.502288279043714e14
-87.4	3.5024507319698e14
-87.3	3.502603479058185e14
-87.2	3.502699102919935e14
-87.1	3.5028523460816725e14
-87.0	3.5029385816305575e14
-86.9	3.503148544389591e14
-86.8	3.503302544687929e14
-86.7	3.5033974509632194e14
-86.6	3.503555955603869e14
-86.5	3.503641883271612e14
-86.4	3.50381064870261e14
-86.3	3.503963045938933e14
-86.2	3.504059819715279e14
-86.1	3.504216469986782e14
-86.0	3.5043101288467775e14
-85.9	3.504531150721034e14
-85.8	3.5046889823822275e14
-85.7	3.504784147412066e14
-85.6	3.5049392493384e14
-85.5	3.505027700548199e14
-85.4	3.505196817049697e14
-85.3	3.5053509752435894e14
-85.2	3.5054476091644075e14
-85.1	3.50560391962227e14
-85.0	3.505697979391614e14
-84.9	3.505920878622076e14
-84.8	3.50608399084808e14
-84.7	3.5061836008071106e14
-84.6	3.506340923345381e14
-84.5	3.506432873254867e14
-84.4	3.50660352770617e14
-84.3	3.506762860860741e14
-84.2	3.506861746293687e14
-84.1	3.507025376125137e14
-84.0	3.507118323596684e14
-83.9	3.507357259475659e14
-83.8	3.507522344401749e14
-83.7	3.507624779166143e14
-83.6	3.5077880795179675e14
-83.5	3.507876793941711e14
-83.4	3.5080519415709344e14
-83.3	3.508213699965091e14
-83.2	3.508315436998125e14
-83.1	3.50848217302965e14
-83.0	3.508578707045617e14
-82.9	3.508820331108793e14
-82.8	3.5089819161210294e14
-82.7	3.5090867986198125e14
-82.6	3.509248952535461e14
-82.5	3.509342091684315e14
-82.4	3.50951894273266e14
-82.3	3.5096809190742106e14
-82.2	3.509786399887091e14
-82.1	3.509952613652496e14
-82.0	3.510051854202869e14
-81.9	3.5103012614777425e14
-81.8	3.510473578725244e14
-81.7	3.510579734331456e14
-81.6	3.5107510306670306e14
-81.5	3.510845471366244e14
-81.4	3.5110286327638875e14
-81.3	3.511193871124106e14
-81.2	3.511298373805974e14
-81.1	3.5114728842523325e14
-81.0	3.511572753687795e14
-80.9	3.51182491415822e14
-80.8	3.5119988611676094e14
-80.7	3.512108902096057e14
-80.6	3.51228056968752e14
-80.5	3.512379638281979e14
-80.4	3.512567043028744e14
-80.3	3.512737625100657e14
-80.2	3.512847331462801e14
-80.1	3.513020954614456e14
-80.0	3.5131260508043144e14
-79.9	3.513412615596134e14
-79.8	3.513593873876014e14
-79.7	3.5137056955891094e14
-79.6	3.513882483370543e14
-79.5	3.513979596313415e14
-79.4	3.514169960649501e14
-79.3	3.514342766943224e14
-79.2	3.514453997935741e14
-79.1	3.5146301485406575e14
-79.0	3.5147341119653675e14
-78.9	3.514990116841532e14
-78.8	3.5151672725418e14
-78.7	3.51527282928102e14
-78.6	3.515445705282501e14
-78.5	3.515542675318849e14
-78.4	3.515729008703809e14
-78.3	3.515904258134764e14
-78.2	3.516016221219458e14
-78.1	3.516199063748163e14
-78.0	3.5163019722328775e14
-77.9	3.516574996677144e14
-77.8	3.516756299657582e14
-77.7	3.5168685935706475e14
-77.6	3.5170466999587975e14
-77.5	3.517148197379073e14
-77.4	3.517339194774104e14
-77.3	3.517513392822636e14
-77.2	3.517625609797023e14
-77.1	3.517807910972414e14
-77.0	3.51791156166602e14
-76.9	3.518171111791694e14
-76.8	3.5183546942445775e14
-76.7	3.5184641468826475e14
-76.6	3.5186425989225075e14
-76.5	3.5187441206507106e14
-76.4	3.518939258309068e14
-76.3	3.51911774209082e14
-76.2	3.5192304183319044e14
-76.1	3.5194148843567725e14
-76.0	3.519525665661016e14
-75.9	3.51980505158885e14
-75.8	3.519998089577543e14
-75.7	3.520115548803744e14
-75.6	3.5203011138029225e14
-75.5	3.520403768761345e14
-75.4	3.520600023085763e14
-75.3	3.520782519548271e14
-75.2	3.520900368438667e14
-75.1	3.5210891910884625e14
-75.0	3.52119903274979e14
-74.9	3.521467549590103e14
-74.8	3.521657904679345e14
-74.7	3.521772176478706e14
-74.6	3.521949558763625e14
-74.5	3.522053280569144e14
-74.4	3.5222510659296644e14
-74.3	3.52243367646105e14
-74.2	3.5225503585699994e14
-74.1	3.522744933780354e14
-74.0	3.522856962202056e14
-73.9	3.523134765890637e14
-73.8	3.523325727987599e14
-73.7	3.523442730558186e14
-73.6	3.5236308973513575e14
-73.5	3.5237371197356425e14
-73.4	3.523937952340005e14
-73.3	3.5241273714478875e14
-73.2	3.524245115364784e14
-73.1	3.524434757335486e14
-73.0	3.524543853391078e14
-72.9	3.5248006101579725e14
-72.8	3.524991358595435e14
-72.7	3.525110270084696e14
-72.6	3.52529235629449e14
-72.5	3.525398228567979e14
-72.4	3.525600125225101e14
-72.3	3.5257858473479756e14
-72.2	3.525910531640604e14
-72.1	3.526110415354389e14
-72.0	3.5262278350914375e14
-71.9	3.526527310038949e14
-71.8	3.526721592891104e14
-71.7	3.526845841762704e14
-71.6	3.527038445862575e14
-71.5	3.527148146256826e14
-71.4	3.5273637610600375e14
-71.3	3.527550428101534e14
-71.2	3.5276704582235006e14
-71.1	3.527865953577459e14
-71.0	3.5279816992269906e14
-70.9	3.528257331612794e14
-70.8	3.528454945151955e14
-70.7	3.5285771221245444e14
-70.6	3.528771572392248e14
-70.5	3.528882171538329e14
-70.4	3.529093095729022e14
-70.3	3.52928841130601e14
-70.2	3.5294188433797925e14
-70.1	3.529629605859575e14
-70.0	3.5297510657397675e14
-69.9	3.530083872574776e14
-69.8	3.5302878924216575e14
-69.7	3.5304196974428675e14
-69.6	3.530617503374622e14
-69.5	3.5307300649105725e14
-69.4	3.5309458625073194e14
-69.3	3.531146933132606e14
-69.2	3.5312702659707444e14
-69.1	3.531473285761281e14
-69.0	3.531593494985199e14
-68.9	3.531903588301309e14
-68.8	3.532108192031774e14
-68.7	3.532232902165173e14
-68.6	3.5324322057990825e14
-68.5	3.532543500903871e14
-68.4	3.532764786496986e14
-68.3	3.532966475206304e14
-68.2	3.533098377243748e14
-68.1	3.5333034036816744e14
-68.0	3.533423010560739e14
-67.9	3.533773934229811e14
-67.8	3.5339839028435544e14
-67.7	3.534117078120324e14
-67.6	3.534316219013729e14
-67.5	3.534428528950946e14
-67.4	3.5346481818467444e14
-67.3	3.5348471994240644e14
-67.2	3.5349758496886425e14
-67.1	3.535177723105419e14
-67.0	3.5352999215263025e14
-66.9	3.53565097761917e14
-66.8	3.535856351741186e14
-66.7	3.535986855872078e14
-66.6	3.53619023225289e14
-66.5	3.53630487260959e14
-66.4	3.536526007347824e14
-66.3	3.536732131653501e14
-66.2	3.536868558726742e14
-66.1	3.53708103975752e14
-66.0	3.537207321066015e14
-65.9	3.537590073155391e14
-65.8	3.537808675405146e14
-65.7	3.537949964599177e14
-65.6	3.5381565374586125e14
-65.5	3.53827528102735e14
-65.4	3.53850466349098e14
-65.3	3.5387100015457394e14
-65.2	3.53884604608885e14
-65.1	3.53906180616478e14
-65.0	3.53918809905021e14
-64.9	3.539559201718233e14
-64.8	3.5397797147156175e14
-64.7	3.539918041381364e14
-64.6	3.5401256838612156e14
-64.5	3.540246160270649e14
-64.4	3.540478258296189e14
-64.3	3.540688969115559e14
-64.2	3.540829963103774e14
-64.1	3.541054006095016e14
-64.0	3.5411868803084075e14
-63.9	3.541589174108051e14
-63.8	3.541815803034331e14
-63.7	3.5419615229220325e14
-63.6	3.542171203400556e14
-63.5	3.5422884175613325e14
-63.4	3.54252715084425e14
-63.3	3.542739357476881e14
-63.2	3.5428752098143406e14
-63.1	3.5430935991811244e14
-63.0	3.543218830178396e14
-62.9	3.543592457739527e14
-62.8	3.543808994963675e14
-62.7	3.543944322464029e14
-62.6	3.5441535029402244e14
-62.5	3.544270901878038e14
-62.4	3.544503405688748e14
-62.3	3.544714761728461e14
-62.2	3.544854626119214e14
-62.1	3.5450758393035025e14
-62.0	3.545208040715731e14
-61.9	3.545595959088931e14
-61.8	3.5458192119807044e14
-61.7	3.545960889489001e14
-61.6	3.546174886965062e14
-61.5	3.5462963564520394e14
-61.4	3.5465299881218775e14
-61.3	3.546743624043285e14
-61.2	3.5468794820530844e14
-61.1	3.547093696111569e14
-61.0	3.54721761931817e14
-60.9	3.5476201768731194e14
-60.8	3.5478370051391875e14
-60.7	3.547977673726811e14
-60.6	3.5481886017396406e14
-60.5	3.548303455973429e14
-60.4	3.548538919901021e14
-60.3	3.548749379769501e14
-60.2	3.54889220338884e14
-60.1	3.5491146915298425e14
-60.0	3.5492448251352475e14
-59.9	3.5496835140477406e14
-59.8	3.549911716250615e14
-59.7	3.550056975655281e14
-59.6	3.550273896599945e14
-59.5	3.550396123010996e14
-59.4	3.5506370187634106e14
-59.3	3.5508531399246675e14
-59.2	3.550994220675846e14
-59.1	3.5512167715570644e14
-59.0	3.551345595508618e14
-58.9	3.551770189160282e14
-58.8	3.551990352421674e14
